image_id,image_path,image_filename,split,method,city_name,predicted_class_index,predicted_class_label,predicted_probability,gdino_model_id,sam_model_id,grounding_text_prompt,gdino_box_threshold,gdino_text_threshold,gdino_num_boxes,sam_num_masks,used_full_image_fallback,combined_mask_area,attribution_percentile,threshold_value,attribution_density,attribution_map_height,attribution_map_width,mask_height,mask_width,attribution_mass_inside,attribution_mass_outside,combined_iou,inside_ratio,coverage_ratio,attribution_area,intersection_area,union_area,sam_mask_area,runtime_seconds,status
ConcreteTiles__Sydney_Australia_heightNA_numstoriesNA_roofshapeNA_fpArea440_imsat_-33.73576142151.01521557.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Sydney_Australia_heightNA_numstoriesNA_roofshapeNA_fpArea440_imsat_-33.73576142151.01521557.jpg,Sydney_Australia_heightNA_numstoriesNA_roofshapeNA_fpArea440_imsat_-33.73576142151.01521557.jpg,holdout,transformer_explainability,Sydney Australia Heightna Numstoriesna Roofshapena Fparea440 Imsat ,6,MetalSheetMaterials,0.9795979857444763,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,365428,80.0,0.05078962445259096,0.20000049134737277,224,224,638,638,0.9057063665097854,0.0942936334902146,0.19610414988074748,0.8999005024014544,0.2004772485961667,81409,73260,373577,365428,0.874,success
ConcreteTiles__London_United_Kingdom_heightNA_numstories2_roofshapeNA_fpArea1073_imsat_52.23572920.92783305.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/London_United_Kingdom_heightNA_numstories2_roofshapeNA_fpArea1073_imsat_52.23572920.92783305.jpg,London_United_Kingdom_heightNA_numstories2_roofshapeNA_fpArea1073_imsat_52.23572920.92783305.jpg,holdout,transformer_explainability,London United Kingdom,5,WoodTiles,0.33502164483070374,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,239242,80.0,0.09809101074934014,0.20000211496975592,224,224,503,564,0.7870081910772687,0.2129918089227313,0.170709036397149,0.7606584536209662,0.1803989266098762,56739,43159,252822,239242,0.698,success
ConcreteTiles__Sydney_Australia_heightNA_numstoriesNA_roofshapeNA_fpArea1643_imsat_-33.75019662150.80293436.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Sydney_Australia_heightNA_numstoriesNA_roofshapeNA_fpArea1643_imsat_-33.75019662150.80293436.jpg,Sydney_Australia_heightNA_numstoriesNA_roofshapeNA_fpArea1643_imsat_-33.75019662150.80293436.jpg,holdout,transformer_explainability,Sydney Australia Heightna Numstoriesna Roofshapena Fparea1643 Imsat ,2,ClayTiles,0.5219362378120422,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,364030,80.0,0.07708668559789658,0.20000049134737277,224,224,638,638,0.8675892613603255,0.13241073863967448,0.1977644047196498,0.9034259111400459,0.20203554652089115,81409,73547,371892,364030,0.692,success
ConcreteTiles__Sofia_Bulgaria_heightNA_numstoriesNA_roofshapeNA_fpArea993_imsat_42.6710926523.22506315.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Sofia_Bulgaria_heightNA_numstoriesNA_roofshapeNA_fpArea993_imsat_42.6710926523.22506315.jpg,Sofia_Bulgaria_heightNA_numstoriesNA_roofshapeNA_fpArea993_imsat_42.6710926523.22506315.jpg,holdout,transformer_explainability,Sofia Bulgaria,6,MetalSheetMaterials,0.9998748302459717,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,9,9,False,164020,80.0,0.04842966198921204,0.20000146841260927,224,224,531,513,0.773449466545492,0.226550533454508,0.2589218838224957,0.8248563719461831,0.273984879892696,54481,44939,173562,164020,0.694,success
ConcreteTiles__Los_Angeles_California_height21.7_numstoriesNA_roofshapeNA_fpArea3862_imsat_34.18349807-118.62469487.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Los_Angeles_California_height21.7_numstoriesNA_roofshapeNA_fpArea3862_imsat_34.18349807-118.62469487.jpg,Los_Angeles_California_height21.7_numstoriesNA_roofshapeNA_fpArea3862_imsat_34.18349807-118.62469487.jpg,holdout,transformer_explainability,Los Angeles California Height21.7 Numstoriesna Roofshapena Fparea3862 Imsat 34.18349807,2,ClayTiles,0.9999933242797852,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,9,9,False,219245,80.0,0.042498897016048434,0.2,224,224,600,603,0.726991565448776,0.27300843455122403,0.2266381185140939,0.7445826423438364,0.24574334648452645,72360,53878,237727,219245,0.696,success
ConcreteTiles__Helsinki_Finland_heightNA_numstoriesNA_roofshapeNA_fpArea2001_imsat_60.262904725.02218477.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Helsinki_Finland_heightNA_numstoriesNA_roofshapeNA_fpArea2001_imsat_60.262904725.02218477.jpg,Helsinki_Finland_heightNA_numstoriesNA_roofshapeNA_fpArea2001_imsat_60.262904725.02218477.jpg,holdout,transformer_explainability,Helsinki Finland,6,MetalSheetMaterials,0.9990744590759277,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,7,7,False,249367,80.0,0.05757569968700412,0.2000015071135761,224,224,624,638,0.7578548817031759,0.24214511829682403,0.259238845445742,0.8506210517061653,0.27160370056984284,79623,67729,261261,249367,0.705,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000059_pre_disaster_064ab2aa-149a-4779-992c-b72d2ec6a514.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000059_pre_disaster_064ab2aa-149a-4779-992c-b72d2ec6a514.png,Lynn_Haven_Florida-hurricane-michael_00000059_pre_disaster_064ab2aa-149a-4779-992c-b72d2ec6a514.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9999445676803589,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,9,9,False,6912,80.0,0.04350086823105812,0.20008680555555555,224,224,72,96,1.0,0.0,0.20008680555555555,1.0,0.20008680555555555,1383,1383,6912,6912,0.72,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000101_pre_disaster_bc4bf220-357b-4ea6-b1dd-99d05537789d.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000101_pre_disaster_bc4bf220-357b-4ea6-b1dd-99d05537789d.png,Lynn_Haven_Florida-hurricane-michael_00000101_pre_disaster_bc4bf220-357b-4ea6-b1dd-99d05537789d.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.6412086486816406,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,6460,80.0,0.04134046658873559,0.2,224,224,85,76,1.0,0.0,0.2,1.0,0.2,1292,1292,6460,6460,0.734,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000489_pre_disaster_c37b5d38-3782-489d-81bd-08864e0e8fe1.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000489_pre_disaster_c37b5d38-3782-489d-81bd-08864e0e8fe1.png,Lynn_Haven_Florida-hurricane-michael_00000489_pre_disaster_c37b5d38-3782-489d-81bd-08864e0e8fe1.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.42987003922462463,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,5772,80.0,0.060310655087232594,0.2001039501039501,224,224,74,78,1.0,0.0,0.2001039501039501,1.0,0.2001039501039501,1155,1155,5772,5772,0.734,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000494_pre_disaster_ecd128c7-2c9e-4799-8571-7ad288b3f044.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000494_pre_disaster_ecd128c7-2c9e-4799-8571-7ad288b3f044.png,Lynn_Haven_Florida-hurricane-michael_00000494_pre_disaster_ecd128c7-2c9e-4799-8571-7ad288b3f044.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.7227212190628052,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,5840,80.0,0.0397870622575283,0.2,224,224,73,80,1.0,0.0,0.2,1.0,0.2,1168,1168,5840,5840,0.734,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000497_pre_disaster_c9d1b6ee-a1fd-4f4e-b784-fcafae15a9f8.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000497_pre_disaster_c9d1b6ee-a1fd-4f4e-b784-fcafae15a9f8.png,Lynn_Haven_Florida-hurricane-michael_00000497_pre_disaster_c9d1b6ee-a1fd-4f4e-b784-fcafae15a9f8.png,holdout,transformer_explainability,Lynn Haven Florida,3,AsphaltTiles,0.9705083966255188,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,9402,80.0,0.040146563202142715,0.20008496176720475,224,224,107,88,0.9986377203692497,0.0013622796307502733,0.19987242185838827,0.9978768577494692,0.1999574558604552,1884,1880,9406,9402,0.717,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000512_pre_disaster_4d2e6d25-d8a7-4154-aa36-9b139ca56df5.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000512_pre_disaster_4d2e6d25-d8a7-4154-aa36-9b139ca56df5.png,Lynn_Haven_Florida-hurricane-michael_00000512_pre_disaster_4d2e6d25-d8a7-4154-aa36-9b139ca56df5.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.45076215267181396,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,5392,80.0,0.06905118376016617,0.2003302146395157,224,224,69,79,0.9821856299222996,0.01781437007770039,0.19410681399631677,0.9652014652014652,0.1954747774480712,1092,1054,5430,5392,0.745,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000515_pre_disaster_41db2e51-024e-4b7d-8f10-a1945421b3fb.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000515_pre_disaster_41db2e51-024e-4b7d-8f10-a1945421b3fb.png,Lynn_Haven_Florida-hurricane-michael_00000515_pre_disaster_41db2e51-024e-4b7d-8f10-a1945421b3fb.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.8990788459777832,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,13,13,False,7200,80.0,0.07363212257623673,0.2,224,224,90,80,1.0,0.0,0.2,1.0,0.2,1440,1440,7200,7200,0.746,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000517_pre_disaster_ab23a646-bfdd-40ae-91bd-7bb3af5a0f77.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000517_pre_disaster_ab23a646-bfdd-40ae-91bd-7bb3af5a0f77.png,Lynn_Haven_Florida-hurricane-michael_00000517_pre_disaster_ab23a646-bfdd-40ae-91bd-7bb3af5a0f77.png,holdout,transformer_explainability,Lynn Haven Florida,10,AmorphousAsphalt,0.628349781036377,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,5550,80.0,0.05599298179149627,0.2,224,224,74,75,1.0,0.0,0.2,1.0,0.2,1110,1110,5550,5550,0.723,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000519_pre_disaster_1dcd4179-f9ba-4198-9349-25b7c5876107.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000519_pre_disaster_1dcd4179-f9ba-4198-9349-25b7c5876107.png,Lynn_Haven_Florida-hurricane-michael_00000519_pre_disaster_1dcd4179-f9ba-4198-9349-25b7c5876107.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9985790252685547,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,6553,80.0,0.05167240872979165,0.20009150526155253,224,224,79,83,0.9993030857767958,0.0006969142232041864,0.20003051571559352,0.9992378048780488,0.20006104074469708,1312,1311,6554,6553,0.739,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000521_pre_disaster_1b5e6ab7-9ea1-46a6-bbad-347bec87a558.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000521_pre_disaster_1b5e6ab7-9ea1-46a6-bbad-347bec87a558.png,Lynn_Haven_Florida-hurricane-michael_00000521_pre_disaster_1b5e6ab7-9ea1-46a6-bbad-347bec87a558.png,holdout,transformer_explainability,Lynn Haven Florida,3,AsphaltTiles,0.5239871740341187,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,6964,80.0,0.07777004688978195,0.20008605851979347,224,224,84,83,0.9993109393408961,0.0006890606591038847,0.20031591039632396,1.0,0.20031591039632396,1395,1395,6964,6964,0.732,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_c4334ed0-4651-46c1-a3a7-9751c9be8d5a.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_c4334ed0-4651-46c1-a3a7-9751c9be8d5a.png,Lynn_Haven_Florida-hurricane-michael_00000527_pre_disaster_c4334ed0-4651-46c1-a3a7-9751c9be8d5a.png,holdout,transformer_explainability,Lynn Haven Florida,3,AsphaltTiles,0.4859412908554077,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,6640,80.0,0.0515088796615601,0.2,224,224,83,80,1.0,0.0,0.2,1.0,0.2,1328,1328,6640,6640,0.726,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000536_pre_disaster_4cddbab1-4f91-448c-883f-2ff70c7c1d5c.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000536_pre_disaster_4cddbab1-4f91-448c-883f-2ff70c7c1d5c.png,Lynn_Haven_Florida-hurricane-michael_00000536_pre_disaster_4cddbab1-4f91-448c-883f-2ff70c7c1d5c.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9982774257659912,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,6053,80.0,0.024532277137041095,0.20009784735812133,224,224,73,84,0.9728740050776725,0.02712599492232752,0.19520604170087014,0.9690301548492257,0.19643152155955723,1227,1189,6091,6053,0.736,success
ConcreteTiles__Lynn_Haven_Florida-hurricane-michael_00000546_pre_disaster_a4016532-d36d-405b-8fe5-9db92bdb9755.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/ConcreteTiles/Lynn_Haven_Florida-hurricane-michael_00000546_pre_disaster_a4016532-d36d-405b-8fe5-9db92bdb9755.png,Lynn_Haven_Florida-hurricane-michael_00000546_pre_disaster_a4016532-d36d-405b-8fe5-9db92bdb9755.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.6379387974739075,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,5984,80.0,0.07624775469303141,0.20003342245989306,224,224,88,68,1.0,0.0,0.20003342245989306,1.0,0.20003342245989306,1197,1197,5984,5984,0.7,success
StoneSlates__Horsham_England_heightNA_numstoriesNA_roofshapeNA_fpArea5234_imsat_51.07771364-0.28016643.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/StoneSlates/Horsham_England_heightNA_numstoriesNA_roofshapeNA_fpArea5234_imsat_51.07771364-0.28016643.jpg,Horsham_England_heightNA_numstoriesNA_roofshapeNA_fpArea5234_imsat_51.07771364-0.28016643.jpg,holdout,transformer_explainability,Horsham England Heightna Numstoriesna Roofshapena Fparea5234 Imsat 51.07771364,10,AmorphousAsphalt,0.3576049208641052,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,171693,80.0,0.01867647059261799,0.20000335210512202,224,224,452,396,0.9698021322417915,0.03019786775820859,0.19436353798510297,0.9432107042096148,0.19666497760537704,35799,33766,173726,171693,0.758,success
GlassSheetMaterials__Valletta_Malta_heightNA_numstoriesNA_roofshapeNA_fpArea1434_imsat_35.8968340914.5104751.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/GlassSheetMaterials/Valletta_Malta_heightNA_numstoriesNA_roofshapeNA_fpArea1434_imsat_35.8968340914.5104751.jpg,Valletta_Malta_heightNA_numstoriesNA_roofshapeNA_fpArea1434_imsat_35.8968340914.5104751.jpg,holdout,transformer_explainability,Valletta Malta,9,AmorphousConcrete,0.9974877834320068,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,369057,80.0,0.12216340005397798,0.20000049134737277,224,224,638,638,0.8162200643760756,0.18377993562392433,0.17187089456528243,0.8115441781621197,0.1790157076007229,81409,66067,384399,369057,0.694,success
GlassSheetMaterials__Lynn_Haven_Florida-hurricane-michael_00000386_pre_disaster_c4032398-2287-4889-be7b-246ffc3d6fa6.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/GlassSheetMaterials/Lynn_Haven_Florida-hurricane-michael_00000386_pre_disaster_c4032398-2287-4889-be7b-246ffc3d6fa6.png,Lynn_Haven_Florida-hurricane-michael_00000386_pre_disaster_c4032398-2287-4889-be7b-246ffc3d6fa6.png,holdout,transformer_explainability,Lynn Haven Florida,3,AsphaltTiles,0.5687254071235657,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,6004,80.0,0.06335320174694062,0.20003331112591605,224,224,76,79,1.0,0.0,0.20003331112591605,1.0,0.20003331112591605,1201,1201,6004,6004,0.696,success
GlassSheetMaterials__Hawaii-lower-puna-volcano_00000176_pre_disaster_76e61d8b-ec8c-4798-99d5-fcb71c59c626.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/GlassSheetMaterials/Hawaii-lower-puna-volcano_00000176_pre_disaster_76e61d8b-ec8c-4798-99d5-fcb71c59c626.png,Hawaii-lower-puna-volcano_00000176_pre_disaster_76e61d8b-ec8c-4798-99d5-fcb71c59c626.png,holdout,transformer_explainability,Hawaii,6,MetalSheetMaterials,0.9999229907989502,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,6244,80.0,0.038439993560314197,0.2,224,224,125,124,0.44012204814275907,0.559877951857241,0.1913808491648604,0.4841935483870968,0.24039077514413837,3100,1501,7843,6244,0.718,success
GreenVegetative__Colombo_Sri_Lanka_heightNA_numstories1_roofshapeNA_fpArea655_imsat_6.897720979.8814803.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/GreenVegetative/Colombo_Sri_Lanka_heightNA_numstories1_roofshapeNA_fpArea655_imsat_6.897720979.8814803.jpg,Colombo_Sri_Lanka_heightNA_numstories1_roofshapeNA_fpArea655_imsat_6.897720979.8814803.jpg,holdout,transformer_explainability,Colombo Sri Lanka,9,AmorphousConcrete,0.48940104246139526,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,223019,80.0,0.1102042749524117,0.20000070762894767,224,224,638,443,0.7862476957899137,0.21375230421008626,0.18067973999755033,0.756788791197127,0.19181773750218592,56527,42779,236767,223019,0.732,success
GreenVegetative__Colombo_Sri_Lanka_heightNA_numstories14_roofshapeNA_fpArea511_imsat_6.8872978379.86079161.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/GreenVegetative/Colombo_Sri_Lanka_heightNA_numstories14_roofshapeNA_fpArea511_imsat_6.8872978379.86079161.jpg,Colombo_Sri_Lanka_heightNA_numstories14_roofshapeNA_fpArea511_imsat_6.8872978379.86079161.jpg,holdout,transformer_explainability,Colombo Sri Lanka,9,AmorphousConcrete,0.837393045425415,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,268734,80.0,0.06675027310848237,0.2,224,224,580,638,0.6855460137711935,0.3144539862288065,0.17371367909182747,0.6854258999027132,0.18876286588224786,74008,50727,292015,268734,0.703,success
GreenVegetative__Santiago_Chile_heightNA_numstoriesNA_roofshapeNA_fpArea1456_imsat_-33.45925318-70.6369345.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/GreenVegetative/Santiago_Chile_heightNA_numstoriesNA_roofshapeNA_fpArea1456_imsat_-33.45925318-70.6369345.jpg,Santiago_Chile_heightNA_numstoriesNA_roofshapeNA_fpArea1456_imsat_-33.45925318-70.6369345.jpg,holdout,transformer_explainability,Santiago Chile Heightna Numstoriesna Roofshapena Fparea1456 Imsat ,14,GreenVegetative,0.5426449179649353,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,252842,80.0,0.033822264522314086,0.20000065581511262,224,224,478,638,0.5764283713231503,0.42357162867684967,0.13894030121575032,0.6276949813913072,0.15141867253067132,60993,38285,275550,252842,0.72,success
GreenVegetative__Bogotá_Colombia_heightNA_numstoriesNA_roofshapeNA_fpArea18473_imsat_4.58906441-74.15710979.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/GreenVegetative/Bogotá_Colombia_heightNA_numstoriesNA_roofshapeNA_fpArea18473_imsat_4.58906441-74.15710979.jpg,Bogotá_Colombia_heightNA_numstoriesNA_roofshapeNA_fpArea18473_imsat_4.58906441-74.15710979.jpg,holdout,transformer_explainability,Bogotá Colombia Heightna Numstoriesna Roofshapena Fparea18473 Imsat 4.58906441,14,GreenVegetative,0.9090196490287781,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,7,7,False,148179,80.0,0.0969245657324791,0.20000383461313548,224,224,638,327,0.6659013733773144,0.3340986266226856,0.1695674131007809,0.6598523702247999,0.1858090552642412,41726,27533,162372,148179,0.721,success
GreenVegetative__Toronto_Canada_heightNA_numstoriesNA_roofshapeNA_fpArea9245_imsat_43.67561722-79.39783072.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/GreenVegetative/Toronto_Canada_heightNA_numstoriesNA_roofshapeNA_fpArea9245_imsat_43.67561722-79.39783072.jpg,Toronto_Canada_heightNA_numstoriesNA_roofshapeNA_fpArea9245_imsat_43.67561722-79.39783072.jpg,holdout,transformer_explainability,Toronto Canada Heightna Numstoriesna Roofshapena Fparea9245 Imsat 43.67561722,14,GreenVegetative,0.9520068168640137,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,7,7,False,320587,80.0,0.06503950655460358,0.20000055931696212,224,224,593,603,0.947736406716627,0.05226359328337301,0.21841877114970495,0.9828569830527435,0.21925405584131608,71516,70290,321813,320587,0.696,success
GreenVegetative__Casablanca_Morocco_heightNA_numstoriesNA_roofshapeNA_fpArea5130_imsat_33.58877131-7.61148217.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/GreenVegetative/Casablanca_Morocco_heightNA_numstoriesNA_roofshapeNA_fpArea5130_imsat_33.58877131-7.61148217.jpg,Casablanca_Morocco_heightNA_numstoriesNA_roofshapeNA_fpArea5130_imsat_33.58877131-7.61148217.jpg,holdout,transformer_explainability,Casablanca Morocco Heightna Numstoriesna Roofshapena Fparea5130 Imsat 33.58877131,9,AmorphousConcrete,0.959029495716095,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,366254,80.0,0.0830664947628975,0.20000049134737277,224,224,638,638,0.8536150981970686,0.1463849018029314,0.18194539420357966,0.8464911741944994,0.1881535764797108,81409,68912,378751,366254,0.688,success
